mean_b1x,std_b1x,rms_b1x,kurtosis_b1x,flatness_b1x,mean_b1y,std_b1y,rms_b1y,kurtosis_b1y,flatness_b1y,mean_b4x,std_b4x,rms_b4x,kurtosis_b4x,flatness_b4x,mean_b4y,std_b4y,rms_b4y,kurtosis_b4y,flatness_b4y,index
-0.09508901367187499,0.08085373583236952,0.12481685430718333,0.7326360747827283,0.42539425239235845,-0.095622021484375,0.07055950124700501,0.11883692275124082,1.1422035321071826,0.7015120227237234,-0.07744228515625,0.059235889579792006,0.09749973407415659,0.8080527098370713,0.5927532697836476,-0.09254765625,0.0663018419979365,0.11384640060049109,1.5207373215173217,0.7799164101796834,10
-0.0953294921875,0.07999905656997384,0.12444903026063521,1.0712043925673154,0.4338847544845864,-0.09530507812499998,0.07028821312211704,0.11842082089021551,1.367765721692348,0.6931365913769765,-0.091427685546875,0.05820683121685435,0.10838384051492927,0.67574170359803,0.6156778428721323,-0.09365859375,0.06623443319747827,0.1147123895846423,1.175094327920732,0.7864992603290492,11
-0.0955779296875,0.08005853620902993,0.12467762374733186,0.8285647243164167,0.4183142348874877,-0.095272119140625,0.07052151865743839,0.11853295440212766,1.107648204905292,0.6790036984818805,-0.091812060546875,0.05867975588759368,0.10896223296578784,0.968683251539527,0.5972030456635408,-0.09278496093750002,0.06540496332046673,0.11352029863916409,1.4147457471166618,0.7836752772684684,12
-0.09571601562500001,0.08580673470108426,0.12854707840782498,0.7532172643026689,0.4868917368286037,-0.09517177734375,0.07817703319957803,0.1231637760165555,1.08087482533929,0.742894221521866,-0.09264643554687499,0.05896280807694043,0.10981791637005035,0.7806147264235688,0.5980787881215488,-0.092947265625,0.06579584719530704,0.1138783899399377,1.726877972280512,0.7875854428947676,13
-0.095774072265625,0.08282983180435033,0.1266232757240079,0.9998469865609843,0.4231706324326577,-0.09507109374999999,0.07077693091385752,0.11852378164911145,1.1289841494096962,0.7021466995545571,-0.093312109375,0.059540149021904014,0.11068956184556203,0.7860835945700075,0.579687965032305,-0.09185107421875001,0.06573425569589214,0.11294960029602251,1.3456919098802071,0.7986965579883863,14
-0.09572163085937499,0.08397073174576022,0.12733308448434316,1.0271087500273168,0.41729581315272307,-0.095920849609375,0.07268609020868462,0.12034981138169423,1.9698055862905992,0.6772405814083354,-0.094391748046875,0.060443056559063464,0.11208552620899308,0.9208847600321457,0.5785909528936438,-0.092665625,0.06686072869043251,0.11426843438875083,1.7535774648909133,0.7946887056372497,15
-0.094564599609375,0.08314437524862532,0.12591842849545742,0.9371943777669682,0.4098439848839181,-0.09507026367187499,0.07165901511869975,0.1190519612707908,1.3040166323876017,0.6750445302796538,-0.0923529296875,0.06004357834115719,0.1101557757081988,0.8189660213579235,0.5860541223795738,-0.09273554687499999,0.06643070789374014,0.11407418904146875,1.3241084878194176,0.7871062519460909,16
-0.09601630859375002,0.08215099312564499,0.12636422431804026,0.8243901710111494,0.41376404896480434,-0.09567958984375,0.07175339967329439,0.11959571178492877,1.4066477494168836,0.683163768467752,-0.015860693359374997,0.060187498198238834,0.06224224074696479,0.6532393762715443,0.5889619854589462,-0.092426123046875,0.06540568047417249,0.11322760820473787,1.146572830310129,0.8071516910282214,17
-0.09529311523437499,0.08311305818510863,0.12644587083789302,1.0541880614993007,0.41416074581834705,-0.094702685546875,0.07125172580568023,0.11851332026434044,2.17191845779875,0.6923354971080337,-0.09282641601562501,0.06068119975219667,0.11090063802193328,0.8368523599656434,0.5828324632080977,-0.09245209960937499,0.06617839770453858,0.11369683832421144,1.3359711603714413,0.7950503641001678,18
-0.09546318359375,0.08409170154986895,0.12721884173111406,0.8575085587420457,0.42652009469512475,-0.0957056640625,0.07383331024878538,0.12087568753036114,1.3889078921789277,0.7000573261104025,-0.092206005859375,0.061457859141510765,0.11081072135311129,1.109422963527849,0.5669474515877202,-0.09343740234375,0.06556965663015121,0.11414871014314508,1.3961360471294313,0.7985754504207918,19
-0.094581591796875,0.08368681841935253,0.12628998805916633,0.9445600645425563,0.4099205462511864,-0.0952634765625,0.07216239494475993,0.11950958627213759,1.1224483093665043,0.6729385750430026,-0.0893546875,0.060268332090969164,0.10778001684565651,0.8801095809486985,0.5760904629916144,-0.09289931640625,0.06614226735441339,0.11403982865442779,1.5440600189242089,0.7955141081536562,20
-0.09491059570312499,0.08551124038090592,0.12775051235984586,1.0722686472586407,0.4364100487105931,-0.09577880859374999,0.07349764957010906,0.12072897194944032,0.9581837621242197,0.7142718309786659,-0.13276210937500002,0.06175453274295367,0.14642199288358287,1.1719893006385096,0.5723013646224763,-0.093603564453125,0.06761331574335265,0.11546942341650722,1.4565099119007323,0.7851548296258588,21
-0.0947822265625,0.08273517992127001,0.12581248137108655,1.022387309271097,0.42001099552940874,-0.094085498046875,0.07167955468070798,0.1182794973862889,1.6238826681287488,0.6966703344573467,-0.084172607421875,0.0606402505112614,0.10374135059013656,1.343884592933378,0.5764755872654459,-0.097586865234375,0.06618041358235122,0.11791116744483164,1.5455178509771557,0.7927926100149083,22
-0.09542309570312499,0.0834282540744838,0.12675109771313373,0.8280086183428161,0.41074779942284867,-0.095155419921875,0.07164175615873232,0.11910959308979116,1.5207645090366375,0.6922756400502642,-0.092835205078125,0.05988315560368875,0.11047337972087722,0.8381013055284221,0.5779332628966597,-0.0930236328125,0.06578142538638984,0.11393240183328007,1.4729816228031938,0.7928970647998079,23
-0.09528730468749999,0.08227769869235704,0.12589396386133353,0.9505254237511549,0.4122661019103579,-0.09466821289062499,0.07173733640784398,0.11877843224591271,1.8503144178474562,0.6849342508545407,-0.09490971679687499,0.06016881121547823,0.11237499804470243,0.97141491078284,0.5781571058722705,-0.09241318359374999,0.06644889720284383,0.11382289945967045,1.543029279307901,0.8003833363625028,24
-0.095375244140625,0.08492717849377225,0.12770694124360224,1.2517555883798686,0.41560567849802854,-0.09468134765625,0.0732263361929731,0.11969400112892041,1.0483787282805883,0.7027690665801379,-0.09155068359374999,0.06004138440550463,0.10948285485779269,1.0871577909685914,0.5841116521813581,-0.09261298828125,0.06512744062767091,0.11321991486083069,1.241902222187508,0.8028662346847811,25
-0.096523095703125,0.08311948262814048,0.12737957605709158,0.7946897762891094,0.40721962363443875,-0.095546533203125,0.07293218223634033,0.12020084530855274,2.001738222774919,0.6807135020886703,-0.09354716796875,0.061207377722646505,0.11179184103795879,0.8636268484760379,0.5787521023208846,-0.095088916015625,0.06617156880239648,0.11584722036715804,1.3321506864155968,0.8026551816647879,26
-0.09548857421875,0.08289566794460837,0.12645062107523436,0.9358947714208878,0.41094251585002517,-0.0945583984375,0.07187197145639423,0.11877234945934911,1.1823528228763305,0.6773059740218669,-0.093512158203125,0.060585288609761506,0.11142307179275922,1.4051391541853615,0.5842972395466296,-0.09432294921875,0.06602727227646814,0.11513652519332755,2.07733600501375,0.8028005512215323,27
-0.09542495117187501,0.08380052832387691,0.1269978340504893,1.1179352098267241,0.41465680204025435,-0.09545639648437501,0.07238293183748276,0.11979654607363217,1.6370754359832285,0.6863376499313473,-0.092761181640625,0.060736874441833934,0.11087652924008817,1.465896154009231,0.5846420542545493,-0.09310166015625,0.06674263197556066,0.11455347243481971,1.8796647729359437,0.7998690191267771,28
-0.094576025390625,0.08352093546857717,0.12617595349445304,1.1172514753200984,0.4171910264441031,-0.09520332031249999,0.0719715965616421,0.11934648260487718,1.292536434930156,0.6946438892506721,-0.100377197265625,0.06029191000188939,0.11709268184894445,1.1865228647821588,0.5840300000712472,-0.093838330078125,0.0662547904042284,0.11487092514365581,1.6074369732393308,0.810549825182525,29
-0.09538544921875,0.08283817092205903,0.12633505643476398,0.8404148883211477,0.4104915928555067,-0.094926611328125,0.07171772898811155,0.11897266152126347,1.6739144518993099,0.6809460168900645,-0.09447954101562499,0.06090188680004059,0.11240739960664568,1.099289234491069,0.5708172956566924,-0.099120556640625,0.06670245532343264,0.11947427461559193,1.6605256043334808,0.7842940368238608,30
-0.0951837890625,0.08213447618760196,0.12572201827407262,0.8499432639813023,0.4055522436486293,-0.0956173828125,0.0705129420092977,0.11880555074035366,1.3252265507696848,0.67753254270053,-0.06585927734375,0.06135467396577475,0.09001022402864856,1.344676542782361,0.5686697988598184,-0.090795458984375,0.06731824276863814,0.11302902804873015,1.7905756754260764,0.7778135977704251,31
-0.09436435546875,0.08250366977500087,0.1253454710365516,0.9806914247544096,0.41087770747147573,-0.09428916015625001,0.07178504955440956,0.11850543895745883,2.268999318616265,0.6800818806859429,-0.09250932617187499,0.060653239322943565,0.11062002924037141,1.0351548953697636,0.5767403850721029,-0.091753515625,0.06597543700818988,0.11301091061472228,1.6939025835562465,0.8053511979560102,32
-0.095138671875,0.08239646147657728,0.1258592219505587,1.462760164524446,0.4157788804877349,-0.095401806640625,0.0713145501640123,0.11911032606533585,1.4610064459216314,0.6842359722773453,-0.09179521484375,0.06104592242788236,0.11024049216726697,1.056304893496006,0.5798263492329404,-0.09209741210937501,0.06701818369985732,0.11390070352579863,1.6696170155163097,0.7913600056284442,33
-0.094700634765625,0.08201438385888979,0.12527796847317418,0.9322368494037163,0.41912011378962916,-0.09535878906249999,0.0717270772732211,0.11932339362264636,1.4798920443780235,0.6813306413653901,-0.086255224609375,0.060695658300826134,0.1054700275385589,1.2526050638326494,0.5870590705293232,-0.09352148437499999,0.06696786139855916,0.11502592099174863,2.083001670071221,0.7919233335238477,34
-0.09514970703125,0.08168741362557665,0.12540454654026206,1.0278609268238128,0.4186223949086653,-0.09522202148437499,0.0708543205433769,0.1186910616484425,1.3995766921616353,0.6945941920293347,-0.0414982421875,0.06095537235375645,0.07374050124210914,1.2319102435908027,0.5840537796183467,-0.09064404296874999,0.06689725574223433,0.1126569365443713,1.5348161421098494,0.7951965514980379,35
-0.095093994140625,0.08186804600158204,0.12548005689245753,1.0566069071344328,0.4133233603562694,-0.094453369140625,0.07085291056080868,0.11807444209884341,1.0897899031260305,0.6892085749029523,-0.089808935546875,0.06045015192223777,0.10825832887812548,0.800179289724174,0.5930352762228497,-0.09129912109375,0.06560171446413404,0.11242381621847303,1.2285981036121116,0.8060681185307736,36
-0.09572924804687499,0.08013729602915395,0.12484420349573454,1.0614951391958893,0.4188980857953588,-0.095582080078125,0.07130022011088588,0.11924619666858091,1.6286561017627958,0.6822054254990927,-0.091791015625,0.060695191142913094,0.11004315870304592,1.5524084350902827,0.5743255200330779,-0.0935630859375,0.06521343282595803,0.11404754653693235,1.6029030887493851,0.8038058350922591,37
-0.096741455078125,0.08120048551506788,0.1263029214963598,1.245854623888226,0.4349168891260708,-0.095335595703125,0.0715846678447691,0.11921929574744025,1.5906907370095116,0.6885074670027723,-0.09254331054687501,0.05960608468292292,0.11007792539016678,0.9535284172171932,0.5949926321518537,-0.09320883789062501,0.06602651640937386,0.11422516504727899,1.504740494063614,0.7953038748030423,38
-0.09587705078125,0.08203137452784214,0.12618064539951246,1.0689927780190542,0.4142579906556946,-0.095331005859375,0.0713916660131747,0.1190998348206112,1.254796501224412,0.674246116718536,-0.10008710937500001,0.05969119122947947,0.11653526407674845,0.86981669104444,0.591606926920187,-0.09296586914062499,0.06556174076900768,0.11375849277189978,1.5194648411592366,0.8036476311705583,39
-0.09518466796875,0.08173557056384673,0.1254624426341156,0.6992568438463032,0.41724887382743325,-0.09560244140625,0.07161218426668597,0.11944928521461001,0.8898362487541251,0.6863908155754483,-0.09286376953125,0.05982654449017078,0.11046671497418352,0.9026597419049316,0.5942024483250256,-0.09246572265625,0.06498985119737893,0.11302031067467476,1.3481116238519757,0.7915799878650701,40
-0.09506694335937502,0.0822567552853321,0.12571355340521412,1.2189136967331082,0.4203624650748861,-0.095374609375,0.07124640273158471,0.119047746789366,1.66984909451876,0.6927100617983204,-0.08843984375,0.06090511314337111,0.1073826744383434,0.954627449137027,0.5802193191019412,-0.09264785156250001,0.06632269018718606,0.11394000014399026,1.606555304332721,0.8012152147171516,41
-0.095705517578125,0.08184268415701602,0.1259276421002231,1.1483298772428352,0.41566087900695153,-0.094932275390625,0.07161557838678789,0.11891563386920839,1.6070267502040796,0.6861466145990122,-0.09281425781250001,0.06333717645833908,0.11236585057302774,0.612675721754647,0.6264064254523414,-0.09511669921875002,0.0689161263786811,0.11745900963873525,1.14857744076226,0.8148244212296538,42
-0.09566840820312501,0.08090592143379939,0.1252925075619922,1.23153841591059,0.42293432696364647,-0.09529697265625,0.07082332765999624,0.11873271132371757,2.3569400365143967,0.6932781097359494,-0.093129345703125,0.06296964963812691,0.11241997957053997,1.0160934357030582,0.6338995126669072,-0.09282578125,0.06797008058593426,0.11505023911114332,1.2456796457429888,0.8194382603360444,43
-0.0943640625,0.08118017358626485,0.12447809797309725,1.0337552476278784,0.41691151910349233,-0.09423974609375001,0.07061000215708134,0.11775781141154715,1.4362975336678598,0.6937313807351834,-0.09074033203125001,0.06321995993564655,0.11059191286620487,0.6917782647933515,0.6429903993103394,-0.09126044921875001,0.06730166998962175,0.11339305258700817,1.248039492426332,0.8245068117761883,44
-0.09531821289062499,0.0838704128561772,0.12696380531997348,0.6998765423390187,0.4562687755463575,-0.09563115234375,0.07432101563803457,0.1211153609748264,1.2057556074756652,0.7255078980578351,-0.0932123046875,0.06299302374073588,0.11250179903075438,0.9186333712824055,0.6561879695239669,-0.09300654296875,0.06879113794897247,0.1156824865539832,1.977753518443981,0.8191918697044943,45
-0.094605908203125,0.0810361513549432,0.12456779557076289,1.1648556381774098,0.42736329070598544,-0.09542778320312499,0.0714179952017732,0.11919308640060934,2.301666191403199,0.6937239165928606,-0.093325048828125,0.06456206934677249,0.11348050730019398,0.7605819650437815,0.6591376665466064,-0.09262080078125,0.06721281177965625,0.11443851975924671,1.2620372797928647,0.8347809621547356,46
-0.09508564453125,0.07941328302294912,0.12388603358089341,0.7554289287522615,0.429003711436606,-0.095164404296875,0.06930114856140766,0.11772388473504167,1.118151738607609,0.6970545242257471,-0.09292163085937499,0.06424046896169441,0.11296577948203773,0.7326976879845013,0.6519758498813216,-0.0922931640625,0.06884715927319521,0.11514321288142107,1.2460361718322854,0.8217269921593668,47
-0.095874609375,0.0810853222971637,0.12556580033927928,1.0317862903112553,0.4392732962146722,-0.09522133789062501,0.07139056093895606,0.11901140861639851,1.7459315288423403,0.7003527414617037,-0.09280551757812501,0.06394735474232462,0.11270371897805491,0.6261861206991908,0.6566271646733298,-0.09312431640624999,0.06866078781744633,0.11569979295506,0.9990319615352883,0.821118981838568,48
-0.095614208984375,0.08203298773908968,0.12598209411304995,1.04567819599034,0.4326265648820213,-0.095299609375,0.0721381133811466,0.11952373383231779,1.72935541699729,0.7042142425935,-0.09274487304687501,0.06364987693676959,0.11248519151669198,0.7144462262726035,0.6726823043872425,-0.092275537109375,0.06797181607455573,0.11460777691455705,1.137935040919305,0.8142474155827156,49
-0.09497880859375,0.08309461463062333,0.12619702477673556,0.8217464410445903,0.4116725387085763,-0.09500498046875,0.0716554641433658,0.11899769684942961,1.491634220772485,0.683521565510037,-0.09350556640624999,0.06341824575622043,0.11298302900767886,0.7564584399168344,0.6520950183909336,-0.093062939453125,0.06844165293872304,0.11552043350265193,1.2303263729846723,0.8162907436327654,50
-0.09502524414062499,0.08932747806438252,0.1304193059379175,1.2938325951697385,0.4163851550883806,-0.09471435546875,0.07624363157943434,0.12158906401597656,1.529465759677981,0.7081143614933413,-0.0925669921875,0.06485967729344105,0.11302842908423526,0.6285339937654735,0.6367200472730924,-0.09247670898437499,0.06822818049588156,0.1149218269884332,1.0880140219978918,0.8267037925939505,51
-0.095480908203125,0.09132553181067873,0.1321247766007454,1.0211007575701574,0.44390129900727515,-0.09478095703125,0.07969554106894307,0.12383379620293988,1.354421956091966,0.7322095468195179,-0.09318789062499999,0.06553492739625022,0.11392457885798284,0.6626686920138516,0.6479430144209652,-0.092643115234375,0.06843724833331583,0.11517987567177534,1.2742800821936822,0.8231865157814608,52
-0.095079931640625,0.08653190009458767,0.12856112606369635,0.844275697135302,0.44458993092201304,-0.0954556640625,0.0762077911296207,0.12214504177603261,1.1618808661089641,0.7216080553153922,-0.092583740234375,0.06567462869906952,0.1135116990029965,0.6313294008596486,0.6629091226206082,-0.09348383789062499,0.06850268608240825,0.1158958409403272,0.8631178616548976,0.8245367547689215,53
-0.095599658203125,0.08883532391607406,0.13050290963740283,1.3435051007032053,0.4152540297589648,-0.09487167968750002,0.07580835236175267,0.12143945773319004,1.210652051473013,0.7083769160243201,-0.09228134765625,0.06704814358608352,0.1140670885207199,0.6569050659048119,0.6578563325151225,-0.09211904296875,0.07105064619597305,0.11633620417713375,1.2604362413191623,0.8244817184735002,54
-0.09536982421875,0.08897916137913825,0.13043272032450293,1.2504152798898271,0.4265229870476285,-0.09488857421875,0.07525234816673679,0.12110638885655454,2.0758306937411826,0.7124152142674924,-0.093006103515625,0.06664825690364282,0.114420826073985,0.658342171989363,0.6627255729240602,-0.0921404296875,0.0702635218734826,0.11587416143844363,1.4427583807522355,0.8363501114637057,55
-0.0951548828125,0.08805120267528656,0.1296436115496055,1.388189998210935,0.42189385282678177,-0.094191162109375,0.07519042446786235,0.12052209320772635,1.997333269819225,0.7010480625032562,-0.092646533203125,0.06554144839494992,0.11348595319362492,0.6593933646541683,0.6554034814089024,-0.092391259765625,0.0685227685969155,0.11502832128335015,1.0202323397399384,0.8227575515687648,56
-0.094808837890625,0.08987439004713642,0.1306373672748943,0.9688727382788556,0.4392882923548124,-0.09467685546875,0.07775756953879585,0.12251508716085235,1.1755566944096554,0.7278355870129871,-0.092844775390625,0.06572347950950458,0.11375292557192486,0.7758387841287773,0.6509886119219038,-0.09250361328125001,0.06919863341028093,0.11552215950170555,1.03840593634978,0.8237987995585646,57
-0.09515986328124999,0.08821746827786608,0.12976024541076708,1.2781310959090213,0.413365293340518,-0.09450927734374999,0.07523537357764891,0.12079886150707816,1.3381351414122165,0.7044752117306406,-0.092872998046875,0.06535935844038157,0.11356601385076931,0.7341994355970227,0.6358639601098842,-0.092522021484375,0.06839606482117941,0.115058012074684,1.1172926743563405,0.8182610376385231,58
-0.09513759765625,0.08859376880781454,0.1300000706129616,1.237632377650793,0.41865722604560596,-0.094849267578125,0.07522344958606739,0.12105763473542004,1.1521953460467271,0.7082641596340294,-0.093602783203125,0.06544470308722972,0.11421247823923127,0.5968373039249597,0.6378971915702674,-0.09299008789062499,0.06900970797161957,0.11579937927395974,1.27902370916033,0.8057181560006442,59
-0.094695068359375,0.08856487478674274,0.12965682788645622,1.0071730835892563,0.4219796901163724,-0.09543320312499999,0.07617754069373886,0.12210861544069587,1.5565353104887212,0.7084607417485581,-0.09268203125,0.06595018664515115,0.11375142212366512,0.5668830895214434,0.6340944934949836,-0.092635888671875,0.06904184498177614,0.11553434220402012,1.2430653473358566,0.823037968037087,60
-0.09532451171875,0.08794458907080012,0.1296958491288368,1.1761899112382954,0.4133130225488358,-0.09450458984375,0.07451851161076242,0.12035001484926684,1.7886619154151244,0.6987949306797944,-0.09302724609375,0.0666674842548384,0.11444921132387174,1.2243104577638881,0.6283470274616136,-0.09253740234374999,0.0692936253288925,0.11560613021700017,1.5302870165621858,0.8229347125780111,61
-0.095287255859375,0.0910840837157452,0.1318179480781994,1.5517486917880836,0.43134513783811257,-0.094786767578125,0.07809267638005428,0.12281285523962618,1.401829127911176,0.7247976816983164,-0.09268232421874999,0.06605975899047209,0.11381522297332967,0.8541987085637421,0.6421122836748112,-0.092485009765625,0.06987313957929667,0.11591260788204029,1.3356568168101735,0.8285007573164961,62
-0.09500668945312499,0.08799438128023768,0.1294962631805813,1.4696612242512606,0.41238899611558943,-0.09452670898437501,0.07498359826846404,0.12065586898573614,2.0637912081741847,0.6971053693431007,-0.09263818359375,0.0654641685973187,0.11343452044985028,0.8696166007552546,0.6466356939156441,-0.093137255859375,0.06959739591573051,0.11626842196944803,1.1211516721585477,0.8138319210312198,63
-0.094926904296875,0.08788443494194555,0.12936302046741616,1.1293393051715563,0.4279880629778203,-0.094942919921875,0.07575634264435589,0.12146267531279156,1.53501880310544,0.7140446537218136,-0.092545947265625,0.06751716895495939,0.11455706202144142,0.9769584159731965,0.6438251780329941,-0.09275390624999999,0.0723037793492063,0.1176057976156469,1.7408865183677538,0.8237647189886605,64
-0.09531279296874999,0.08742379501026137,0.12933463742362292,1.1740721013448887,0.42572125324813703,-0.09430004882812501,0.07551045470349696,0.12080698646401054,1.6789357534331204,0.7106169737648579,-0.092833154296875,0.06661129626020255,0.1142587385112048,0.8672745915024058,0.6403720018069216,-0.092373828125,0.07002699464560407,0.1159167981854334,1.3426966258187107,0.8363323650683694,65
-0.09499130859375002,0.08961389413542806,0.13059095960467076,1.2024037123699722,0.4017632734216543,-0.09478413085937501,0.07611500044729849,0.12156284282567338,1.567741060118724,0.688309912422786,-0.0926248046875,0.06792665542730614,0.11486246106077258,0.8073195695060389,0.6163126144496556,-0.092756494140625,0.07108301245708834,0.11686129327212827,1.368144265336837,0.8204360150830861,66
-0.095394677734375,0.08981002595862621,0.13101902649132444,1.1392225921083412,0.4180187613289595,-0.094758544921875,0.07739282565662739,0.12234717527931785,1.2101808890953674,0.7010937907796034,-0.092446044921875,0.06706342190493671,0.11420934190904383,0.8187779758860079,0.6337426383522651,-0.09287841796875,0.07162355721603351,0.11728740116762862,1.292968754691402,0.8060501951057318,67
-0.09470537109375,0.08892983765777858,0.12991390741504064,1.0878832493161816,0.41982884768940376,-0.09473281250000001,0.07457452947741168,0.12056395071055652,1.0392390959911868,0.7128111227483567,-0.09244228515625,0.06568261227840713,0.11340097724722217,0.7606076228975245,0.6423029669958049,-0.09257377929687499,0.06821226224571249,0.11499050975617238,1.1361409907776823,0.8193736362003148,68
-0.0950703125,0.09048881112582287,0.13125010193448422,1.616675235066376,0.4095431203168505,-0.09477329101562501,0.07632991214328776,0.12168907994448135,1.6256742472543166,0.692693862484061,-0.09285727539062501,0.06787715229378737,0.11502078680170978,0.9427025999243583,0.6315883396174572,-0.092485888671875,0.07019934155515042,0.11611023709476752,1.3705508238649147,0.8185657213797813,69
-0.09537246093749999,0.08941745191205007,0.13073403157448618,1.37327877003868,0.40671525376737355,-0.095761669921875,0.07493337330657139,0.12159485129448584,1.0718230330991183,0.6972638383075783,-0.0930498046875,0.06697252278774933,0.11464547510014297,0.8406051421461047,0.6360457352854199,-0.09352958984375,0.07012943323377957,0.11690133267859375,1.2478033672039635,0.8201846266333157,70
-0.095443408203125,0.08869524015128166,0.13029309189255536,0.9300364991618362,0.4049422167623403,-0.09410971679687499,0.07458312413397455,0.12008031146350293,1.3250620204262038,0.6942257614059925,-0.092604345703125,0.06749949906253372,0.11459383585863978,0.7229249931779997,0.6374423644772429,-0.09197373046874999,0.06974683077862197,0.1154287117661806,1.204966339153569,0.8295047260286121,71
-0.09531748046875,0.0891535876700047,0.13051354059002365,1.3385606208208918,0.40896569524571313,-0.0943580078125,0.07569825903050835,0.12096966586129661,1.862253926179159,0.6929430880041539,-0.093171044921875,0.06693966274722951,0.11472472297001583,0.8088284572817566,0.6460338719475027,-0.0918720703125,0.07029235642853571,0.11567840194168161,1.4032204881571628,0.8274869110869822,72
-0.095350537109375,0.0891143019564653,0.13051085679066848,0.9512501026433102,0.4189993740408067,-0.094438916015625,0.07681306816305318,0.12173313558283186,1.4499012300147074,0.7004856026497941,-0.092368896484375,0.06647309135558682,0.113801076058662,0.6671160596558452,0.6516531138620594,-0.092743505859375,0.06929432021653326,0.11577158845485094,0.9094389953190767,0.8201654860074927,73
-0.09593857421875,0.08859009767779297,0.1305848974027529,1.2666964885511964,0.4241565794685033,-0.0951626953125,0.07636028074560616,0.12201160213146739,2.392209032667144,0.6959697511715756,-0.09284541015624999,0.06610372286187034,0.11397355993071924,0.7532667736973009,0.6418293627683499,-0.092577783203125,0.07027572374732836,0.11622961451805484,1.4193054136906138,0.8204942459037945,74
