mean_b4x,std_b4x,kurtosis_b4x,flatness_b4x,mean_b4y,flatness_b4y,b4_state
-0.100377197265625,0.0602919100018893,1.1865228647821588,0.5840300000712472,-0.093838330078125,0.810549825182525,0
-0.0944795410156249,0.0609018868000405,1.099289234491069,0.5708172956566924,-0.099120556640625,0.7842940368238608,0
-0.06585927734375,0.0613546739657747,1.344676542782361,0.5686697988598184,-0.090795458984375,0.7778135977704251,0
-0.0925093261718749,0.0606532393229435,1.0351548953697636,0.5767403850721029,-0.091753515625,0.8053511979560102,0
-0.09179521484375,0.0610459224278823,1.056304893496006,0.5798263492329404,-0.092097412109375,0.7913600056284442,0
-0.086255224609375,0.0606956583008261,1.2526050638326494,0.5870590705293232,-0.0935214843749999,0.7919233335238477,0
-0.0414982421875,0.0609553723537564,1.2319102435908027,0.5840537796183467,-0.0906440429687499,0.7951965514980379,0
-0.089808935546875,0.0604501519222377,0.800179289724174,0.5930352762228497,-0.09129912109375,0.8060681185307736,0
-0.091791015625,0.060695191142913,1.5524084350902827,0.5743255200330779,-0.0935630859375,0.8038058350922591,0
-0.092543310546875,0.0596060846829229,0.9535284172171932,0.5949926321518537,-0.093208837890625,0.7953038748030423,0
-0.100087109375,0.0596911912294794,0.86981669104444,0.591606926920187,-0.0929658691406249,0.8036476311705583,0
-0.09286376953125,0.0598265444901707,0.9026597419049316,0.5942024483250256,-0.09246572265625,0.7915799878650701,0
-0.08843984375,0.0609051131433711,0.954627449137027,0.5802193191019412,-0.0926478515625,0.8012152147171516,0
-0.0928142578125,0.063337176458339,0.612675721754647,0.6264064254523414,-0.09511669921875,0.8148244212296538,0
-0.093129345703125,0.0629696496381269,1.0160934357030582,0.6338995126669072,-0.09282578125,0.8194382603360444,0
-0.09074033203125,0.0632199599356465,0.6917782647933515,0.6429903993103394,-0.09126044921875,0.8245068117761883,0
-0.0932123046875,0.0629930237407358,0.9186333712824056,0.6561879695239669,-0.09300654296875,0.8191918697044943,0
-0.093325048828125,0.0645620693467724,0.7605819650437815,0.6591376665466064,-0.09262080078125,0.8347809621547356,0
-0.0929216308593749,0.0642404689616944,0.7326976879845013,0.6519758498813216,-0.0922931640625,0.8217269921593668,0
-0.092805517578125,0.0639473547423246,0.6261861206991908,0.6566271646733298,-0.0931243164062499,0.821118981838568,0
-0.092744873046875,0.0636498769367695,0.7144462262726035,0.6726823043872425,-0.092275537109375,0.8142474155827156,0
-0.0935055664062499,0.0634182457562204,0.7564584399168344,0.6520950183909336,-0.093062939453125,0.8162907436327654,0
-0.0925669921875,0.064859677293441,0.6285339937654735,0.6367200472730924,-0.0924767089843749,0.8267037925939505,0
-0.0931878906249999,0.0655349273962502,0.6626686920138516,0.6479430144209652,-0.092643115234375,0.8231865157814608,0
-0.092583740234375,0.0656746286990695,0.6313294008596486,0.6629091226206082,-0.0934838378906249,0.8245367547689215,0
-0.09228134765625,0.0670481435860835,0.6569050659048119,0.6578563325151225,-0.09211904296875,0.8244817184735002,0
-0.093006103515625,0.0666482569036428,0.658342171989363,0.6627255729240602,-0.0921404296875,0.8363501114637057,0
-0.092646533203125,0.0655414483949499,0.6593933646541683,0.6554034814089024,-0.092391259765625,0.8227575515687648,0
-0.092844775390625,0.0657234795095045,0.7758387841287773,0.6509886119219038,-0.09250361328125,0.8237987995585646,0
-0.092872998046875,0.0653593584403815,0.7341994355970227,0.6358639601098842,-0.092522021484375,0.8182610376385231,0
-0.093602783203125,0.0654447030872297,0.5968373039249597,0.6378971915702674,-0.0929900878906249,0.8057181560006442,0
-0.09268203125,0.0659501866451511,0.5668830895214434,0.6340944934949836,-0.092635888671875,0.823037968037087,0
-0.09302724609375,0.0666674842548384,1.224310457763888,0.6283470274616136,-0.0925374023437499,0.8229347125780111,0
-0.0926823242187499,0.066059758990472,0.8541987085637421,0.6421122836748112,-0.092485009765625,0.8285007573164961,0
-0.09263818359375,0.0654641685973187,0.8696166007552546,0.6466356939156441,-0.093137255859375,0.8138319210312198,0
-0.092545947265625,0.0675171689549593,0.9769584159731964,0.6438251780329941,-0.0927539062499999,0.8237647189886605,0
-0.092833154296875,0.0666112962602025,0.8672745915024058,0.6403720018069216,-0.092373828125,0.8363323650683694,0
-0.0926248046875,0.0679266554273061,0.8073195695060389,0.6163126144496556,-0.092756494140625,0.8204360150830861,0
-0.092446044921875,0.0670634219049367,0.8187779758860079,0.6337426383522651,-0.09287841796875,0.8060501951057318,0
-0.09244228515625,0.0656826122784071,0.7606076228975245,0.6423029669958049,-0.0925737792968749,0.8193736362003148,0
-0.092857275390625,0.0678771522937873,0.9427025999243585,0.6315883396174572,-0.092485888671875,0.8185657213797813,0
-0.0930498046875,0.0669725227877493,0.8406051421461047,0.6360457352854199,-0.09352958984375,0.8201846266333157,0
-0.092604345703125,0.0674994990625337,0.7229249931779997,0.6374423644772429,-0.0919737304687499,0.8295047260286121,0
-0.093171044921875,0.0669396627472295,0.8088284572817566,0.6460338719475027,-0.0918720703125,0.8274869110869822,0
-0.092368896484375,0.0664730913555868,0.6671160596558452,0.6516531138620594,-0.092743505859375,0.8201654860074927,0
-0.0928454101562499,0.0661037228618703,0.7532667736973009,0.6418293627683499,-0.092577783203125,0.8204942459037945,0
-0.0942365234375,0.0659207133106299,0.5377307406236134,0.6331929880958928,-0.0931372558593749,0.8210590349380195,0
-0.0996328125,0.0660391162900526,0.6795500930956755,0.631751289426197,-0.092660498046875,0.8252324614969396,0
-0.093068798828125,0.0663488060597127,0.7107831565662752,0.6367375305407722,-0.092258447265625,0.826123828255545,0
-0.093472802734375,0.0672653251485488,0.7510890421379051,0.6361811946193472,-0.0923181152343749,0.8271564119088559,0
-0.09255888671875,0.0672651872744966,0.7420496594821748,0.6423016606632762,-0.11377734375,0.8196797794320817,0
-0.093251806640625,0.0664331263381181,0.8653484833363896,0.6451452864348699,-0.092194482421875,0.8279245122601285,0
-0.0930854492187499,0.0674612035728204,1.108122970349681,0.6470536286582621,-0.0921454589843749,0.8253207539012084,0
-0.092299169921875,0.0677804006638698,1.0242903371791383,0.6379451309570137,-0.092733447265625,0.8141466038431546,0
-0.0931569335937499,0.065931175502164,0.8431329816049673,0.6483309466889841,-0.094298046875,0.823713479690367,0
-0.0930294921874999,0.067104222439973,0.6709084378080767,0.6332606888006267,-0.0917835937499999,0.8206503140287805,0
-0.0930955078125,0.0656732334600749,0.5312812073161921,0.6370487267020418,-0.09399873046875,0.809453684626209,0
-0.092390087890625,0.0659230799501165,0.8552203106816862,0.6301797920943063,-0.092525927734375,0.814439283527104,0
-0.0921569335937499,0.0658379148812419,0.8063097462979254,0.6358588417351079,-0.093043896484375,0.811750330449153,0
-0.0921519531249999,0.0639856807413604,1.0908809540809576,0.652167778779681,-0.0920623046875,0.8206418048012063,0
-0.10702353515625,0.0662688448492873,0.6217844902357998,0.6377429353626267,-0.092627978515625,0.8232631338012268,0
-0.091809130859375,0.0632196825857009,0.6009239178669175,0.6502871922561406,-0.072121044921875,0.8108744309168425,0
-0.0933901855468749,0.0634235087046663,0.7712497875959876,0.6406375998725866,-0.092966357421875,0.8109249421086452,0
-0.09264072265625,0.0637036758918511,0.792321625701383,0.6250912685295755,-0.092310400390625,0.8083439864482469,0
-0.091912158203125,0.0639618771392624,0.7922545034038624,0.6329287944739793,-0.092559716796875,0.8234042189001944,0
-0.092640771484375,0.0637225653880882,0.8785618384092553,0.6352754107133011,-0.092103369140625,0.8106525268334305,0
-0.092431201171875,0.0641395820798475,1.1250220219303193,0.6261538034015961,-0.0924853515625,0.8161554265928842,0
-0.0927760253906249,0.0636457886088308,0.9122965364370126,0.6399421489887271,-0.0928925781249999,0.8102164009536571,0
-0.0926247558593749,0.0632739113216837,0.7222083882498387,0.6405073650764557,-0.0919742675781249,0.8195828438529271,0
-0.0928806152343749,0.0617542030706178,0.5867609151099287,0.6624426590746404,-0.09259658203125,0.8252716605878131,0
-0.0925501953125,0.0637576398605442,0.636075153536396,0.637009140150277,-0.0922681640624999,0.8166556256684513,0
-0.09307568359375,0.063372817505269,0.5531813921811088,0.6416728671411922,-0.09285458984375,0.8187763074032501,0
-0.0933433105468749,0.0633481726315687,0.7099169904560187,0.6393650720387897,-0.09273740234375,0.8120798694610575,0
-0.09377392578125,0.0631017938766214,0.9392476931905568,0.6487704875831781,-0.09273193359375,0.8142569838940406,0
-0.092733544921875,0.0630797296499197,0.8614279117535868,0.653418095742749,-0.09227265625,0.8092949888936021,0
-0.09233740234375,0.0622529133628172,0.8815077569153411,0.6617214303878498,-0.0905177246093749,0.8128313882945011,0
-0.09282412109375,0.0614376257645027,0.624844438168422,0.6591476559626118,-0.09172626953125,0.8119772886674095,0
-0.092609423828125,0.0625143174152496,0.6870109136364269,0.6572829821456719,-0.091510107421875,0.8220106546259991,0
-0.093033056640625,0.0618978464058353,0.7113678303550124,0.6675903246686845,-0.0923257812499999,0.8202515110111723,0
-0.093125390625,0.0623486597365265,0.7394234509817768,0.6514874602809247,-0.09230185546875,0.812576518389238,0
-0.09248271484375,0.0614206359902119,0.9409369181477972,0.644371852457709,-0.0923262207031249,0.8044916778332094,0
-0.092874658203125,0.0624708303991717,0.7398478647953826,0.6433234764015948,-0.09261689453125,0.8144630995213594,0
-0.0920251464843749,0.0615583398219826,0.7140875570418399,0.6503793937476152,-0.092826318359375,0.8218545740862668,0
-0.092861572265625,0.0624861096116807,0.7747421016276737,0.6358123077200426,-0.0924615234375,0.8193643047710071,0
-0.0926009277343749,0.0626203752433957,0.6254110165742759,0.6312468244441795,-0.09211318359375,0.81173860721568,0
-0.092808544921875,0.0629867352977488,0.9188112437423864,0.628574162082593,-0.0928669921875,0.8167075001602342,0
-0.092734326171875,0.0620722988663838,0.6128750965979894,0.643942473170563,-0.09242880859375,0.8252096926054738,0
-0.092802978515625,0.063137624827537,0.7445549146718045,0.635148144105347,-0.0928041503906249,0.8177428014611029,0
-0.09267509765625,0.0615824270175614,0.8124587012551268,0.6662791232270422,-0.09209658203125,0.8203254708372691,0
-0.092540283203125,0.0615457300946909,0.7412873276749807,0.6371885624833358,-0.09274384765625,0.8088590842534459,0
-0.0934139160156249,0.0621570977168246,0.7745555477181507,0.6392322499733083,-0.092614697265625,0.8136024426623623,0
-0.09302255859375,0.061850687133793,0.7725601639079853,0.6539495532977064,-0.0926553222656249,0.8176178378454934,0
-0.09262177734375,0.0620593915570786,0.8838026068851197,0.6394630193383622,-0.0923095214843749,0.8127240362903374,0
-0.093108154296875,0.062482483263371,0.7606521479545449,0.6439828016655488,-0.09267470703125,0.8112601498947685,0
-0.0932964355468749,0.062619260956701,0.6522544313739971,0.6430628464250726,-0.0929918457031249,0.8103507399981614,0
-0.0928028320312499,0.0628551735622621,0.801802132374974,0.6293815481327083,-0.09185048828125,0.8200817571439408,0
-0.093162890625,0.0630683968830212,0.8302826342322063,0.6288543812806667,-0.09281552734375,0.8131220405968129,0
-0.092891796875,0.0629442152193808,0.7897547438316406,0.6439656474590648,-0.0933173828125,0.8131162082171728,0
-0.092817724609375,0.06255608833512,0.5882277176003505,0.6345156638102034,-0.092801611328125,0.8083589751955202,0
-0.092788330078125,0.0643644270029827,0.7656504494218921,0.634463105567615,-0.0923287109374999,0.815215281963083,0
-0.093519677734375,0.0635057115072083,1.1359948968316376,0.6340557911225111,-0.09186494140625,0.8256683198715447,0
-0.1133093261718749,0.0715132996190045,1.1982073873836263,0.5903151812064963,-0.1129723144531249,0.8087346241159351,0
-0.11342509765625,0.0697828709436556,1.1077282323030744,0.5939089179557709,-0.113492724609375,0.8211112930684565,0
-0.114367626953125,0.0696467787192646,0.7549094368611566,0.6090491806668782,-0.1142294433593749,0.8287480005757211,0
-0.1131783203125,0.0693035889413196,0.7419283203265268,0.6086726918334442,-0.112651953125,0.821645406619036,0
-0.1138300781249999,0.0710027235502723,1.0627077534020808,0.5798583677347148,-0.11344169921875,0.8008814025556309,0
-0.1148260253906249,0.0705745225892082,0.9984975393634224,0.5976549359560808,-0.114400244140625,0.8203766464531297,0
-0.113421728515625,0.0715932468510018,1.1942086206022626,0.5820919500673185,-0.112600927734375,0.8201494421451151,0
-0.1143159179687499,0.0708720395968556,1.255558864784538,0.5763869136881532,-0.113982763671875,0.8040936471170852,0
-0.11336171875,0.0729436755591404,1.1205153683569238,0.5708953266695417,-0.11340009765625,0.8053447740464694,0
-0.114444482421875,0.072167750571055,1.2407266477591987,0.5799977137573071,-0.114298583984375,0.81102383075098,0
-0.114006591796875,0.0701676863277897,0.9737365815550394,0.5949387576113707,-0.1140869140625,0.8173689057948788,0
-0.1131545410156249,0.0716134009333893,1.0867959583471452,0.5870628203363895,-0.113137451171875,0.8116398055036728,0
-0.113163818359375,0.0708088437484913,0.8937019375408024,0.5840350235337411,-0.112983056640625,0.8180936588723372,0
-0.1143150878906249,0.0718792579370036,1.1545289394348923,0.5814824156266812,-0.11400361328125,0.8147240042251777,0
-0.112689306640625,0.070546855294209,0.9982614572860689,0.5995288087792324,-0.1131938964843749,0.8169979857403495,0
-0.1136653808593749,0.072155931901309,1.0740301804220564,0.5923967082655214,-0.11390869140625,0.8120064671745485,0
-0.1142870605468749,0.0717623803054344,1.039040284167701,0.5912131959711651,-0.114318994140625,0.825709767098868,0
-0.113835400390625,0.072766240715238,1.241797579166585,0.5903779799211507,-0.112819287109375,0.8261706292383394,0
-0.113290673828125,0.0724269185200072,1.0731381372507078,0.5898145430889888,-0.11293857421875,0.8222778049983276,0
-0.1144645019531249,0.0710253827155381,0.9363399719127288,0.5884229108833352,-0.114059912109375,0.8230306871994785,0
-0.1135861816406249,0.0725684993917803,1.0253692535617915,0.5900296273568051,-0.113388427734375,0.8115897609786458,0
-0.1130822265625,0.0711370972008798,0.7740544303641501,0.5940202689062617,-0.113279736328125,0.8172913988093539,0
-0.1143944335937499,0.0731871283100049,1.1892454519356752,0.5950883972241626,-0.114176318359375,0.823867491389923,0
-0.1130515625,0.0715724882324021,1.1028186330887229,0.5839969136357298,-0.11267529296875,0.8233045727333553,0
-0.1132418457031249,0.0714081588702159,1.2521931421304648,0.5952622869409352,-0.1126998535156249,0.8300640705162671,0
-0.11468076171875,0.0725903373135487,0.7922740573230982,0.5711272534047153,-0.11407841796875,0.8150127730102849,0
-0.11328876953125,0.0705842471667391,0.8888687835835807,0.5972467269521288,-0.11328955078125,0.8196759431935403,0
-0.113473046875,0.0728582216701403,1.0824064924379453,0.5972689835255801,-0.112746435546875,0.8231676411105529,0
-0.1145447753906249,0.0724271525655823,0.8857848025586192,0.5756603806506525,-0.11413681640625,0.8187599923829871,0
-0.1139412109374999,0.0720607149666333,1.311433463024561,0.5910086375891643,-0.113518505859375,0.818551325413908,0
-0.11317890625,0.0720054673513838,1.0743536598204022,0.5978907139728743,-0.1131751464843749,0.8248621241362825,0
-0.1138333007812499,0.0736249140786542,1.003137996139139,0.5818403298935,-0.113503857421875,0.8201255948596645,0
-0.113859033203125,0.0722237192784271,0.9411171015814525,0.6014436143525086,-0.1140343261718749,0.8389187442034923,0
-0.113601513671875,0.0729607928454089,1.2430687939558638,0.5923900533744296,-0.1131922851562499,0.8325248034350806,0
-0.1142350097656249,0.0737695465020165,1.14692918459175,0.5923824871112926,-0.113514794921875,0.830839856023583,0
-0.1133876953125,0.0743879648952094,0.969717780115479,0.596356489084378,-0.1130629882812499,0.8317394683502533,0
-0.112985205078125,0.0746900223544846,1.156135406028909,0.5869044654051139,-0.113013720703125,0.8243557825805617,0
-0.114132177734375,0.0736249407081656,0.9209549936616606,0.5983063532919667,-0.11360380859375,0.8325879890019187,1
-0.113278173828125,0.0743459345267074,0.982912905197387,0.5817248151010056,-0.1125832031249999,0.8138352754795444,1
-0.1134302734375,0.0730294014630424,0.8136795498971519,0.5879138284049066,-0.1131140136718749,0.8261953427791697,1
-0.114150927734375,0.0735437457781735,1.1122586657036413,0.5890855010681153,-0.114656298828125,0.8326336745523557,1
-0.1133490234375,0.07377066751606,0.7950963390419923,0.5795046056019187,-0.1131185546874999,0.8180581812043982,1
-0.1142325195312499,0.0730213316776686,0.7778436980632848,0.599630968142117,-0.11381416015625,0.8296222903271645,1
-0.1133125976562499,0.0734743659958121,0.9331641652490568,0.5956146676577007,-0.1131584472656249,0.8292696222527001,1
-0.11409208984375,0.07308303761235,1.1103527538842617,0.5954064659233449,-0.11353232421875,0.8335107316776873,1
-0.11323173828125,0.0747024495270252,1.2343161500643989,0.5852994942261314,-0.113030029296875,0.8265317053123458,1
-0.11326728515625,0.0753825429220535,1.1515750667669504,0.5824330620001982,-0.11347861328125,0.8255087573572917,1
-0.1138779296875,0.0725258166669897,1.107726175634527,0.59917211760664,-0.113929248046875,0.8165669723826493,1
-0.112527294921875,0.0736707892755822,0.9120209531762749,0.5780959176813086,-0.11257509765625,0.8232515072421883,1
-0.113262353515625,0.0743615899723167,1.3644342769375235,0.5927461546858156,-0.1134181152343749,0.8385854664818921,1
-0.1145627441406249,0.0748013885120394,1.2769983742856583,0.5825154785154827,-0.114288330078125,0.8251203883408466,1
-0.11294140625,0.0731334689565332,0.931818484602902,0.59812208566689,-0.112651171875,0.8312423079147153,1
-0.113937060546875,0.0740254930852599,1.0377460000577834,0.5916373207639307,-0.1138955078124999,0.8282516938254588,1
-0.1128099609375,0.0736740354163508,1.120783298582003,0.5943949730136134,-0.1128477539062499,0.8325957610065668,1
-0.1134388671875,0.0733264910528452,1.0700955777018164,0.6035162894507466,-0.11292822265625,0.8236809568806374,1
-0.1141069335937499,0.0735689302014633,1.3234481442447965,0.5896644437668158,-0.1141254882812499,0.8328496565988149,1
-0.114538720703125,0.0755918894764074,1.227262073119574,0.5704736706876103,-0.1139771484375,0.8205038526007918,1
-0.112987841796875,0.0745235668119905,0.9480504416041212,0.5862858021378783,-0.11333125,0.8151408114628741,1
-0.112908984375,0.0738262173519662,0.8369021648697395,0.593268933853094,-0.1128455566406249,0.8279567018727569,1
-0.114922216796875,0.0750924928016372,0.9944906800728472,0.5659833933121794,-0.114657958984375,0.821243537914933,1
-0.1134574218749999,0.074674366285038,1.365434433772955,0.5852190637378579,-0.11346123046875,0.8230911625462304,1
-0.1129136718749999,0.0746575127338909,1.175052143064117,0.5713788085059758,-0.1123780273437499,0.8127257202850706,1
-0.114509033203125,0.074223413119581,0.9373684785001676,0.5806635248255186,-0.1140708984375,0.8368913021441369,1
-0.1129874999999999,0.07300014875841,0.9398235465513514,0.5808055792923664,-0.1127742675781249,0.8233801271384318,1
-0.113020751953125,0.0745908187593122,1.2989079685024452,0.5672689525659573,-0.112961767578125,0.8231499368323122,1
-0.114306640625,0.0747615650990423,0.7983937302833897,0.579007703278936,-0.114241015625,0.8239427720515209,1
-0.113078515625,0.0745442316219647,1.0020108038513005,0.584013456938105,-0.113350927734375,0.8298450926815346,1
-0.1133564941406249,0.0776268386948472,1.4649620422291203,0.5635157664863514,-0.114056640625,0.819442007006579,1
-0.114441650390625,0.0767620601630736,1.2889371679440478,0.5601488948554666,-0.11434501953125,0.8261125072584038,1
-0.112875341796875,0.0781307950187009,1.6906888503459347,0.5740104098714961,-0.1122676757812499,0.8154832793940463,1
-0.1133245117187499,0.077628849320545,1.604437275687383,0.5570085401172733,-0.1122813964843749,0.8223441509127579,1
-0.11404365234375,0.0776662352027355,1.6512943039590071,0.5697999636612231,-0.1144156249999999,0.8245866423033533,1
-0.1134727539062499,0.0792116647462299,1.732298525911867,0.5635487380741895,-0.1137697265624999,0.8270440740103232,1
-0.11444375,0.07791974010761,1.972889300927372,0.5722919877165579,-0.114267626953125,0.8356761594533283,1
-0.113574169921875,0.078827412142431,1.9737782884514985,0.5726848965513368,-0.11304990234375,0.8322969348261827,1
-0.114118994140625,0.0764436593655181,1.4012628141134131,0.5779177078174792,-0.11356005859375,0.8249722721255296,1
-0.1135715332031249,0.0777481175678524,1.5336863397318172,0.5650504689905713,-0.1128053222656249,0.8224536249796249,1
-0.113651171875,0.0780144743092697,1.750594536351266,0.5582635756512927,-0.113547607421875,0.8301550643793123,1
-0.114271240234375,0.0778980943198043,1.8101396597488175,0.5595594023225201,-0.113331689453125,0.8282035710205278,1
-0.1135648925781249,0.0778976453574468,1.7808050085330542,0.573864808902072,-0.113533935546875,0.8311492092032436,1
-0.1144125,0.0778431306428592,1.976224538040332,0.5773665328684167,-0.114492138671875,0.831434863092886,1
-0.1134232421875,0.0766302032722784,2.034112499998736,0.5700280518685953,-0.113351416015625,0.8294584806427385,1
-0.113109326171875,0.0772840420475664,1.6087395201908006,0.5801626235794592,-0.1131947753906249,0.8162458772043739,1
-0.114636083984375,0.0789099871435355,1.8029407064979424,0.5669727914224499,-0.1145251464843749,0.8282788957436817,1
-0.113347802734375,0.0770681185860832,1.43736595867861,0.5833517910082479,-0.113206689453125,0.8329565386246309,1
-0.1140362792968749,0.0797908404820267,1.945833038905664,0.5724581081410729,-0.1145726562499999,0.8328280264348733,1
-0.113426416015625,0.0792825904957055,1.6928272218735865,0.575618088340059,-0.12172685546875,0.8289453766423959,1
-0.1142490234375,0.0760280594212349,1.425715693189484,0.5798134819927386,-0.111819970703125,0.8449957438059164,1
-0.113684326171875,0.0792930926341466,1.870887736295336,0.5508811219841658,-0.113446337890625,0.823062278015624,1
-0.1143414550781249,0.0783967384141489,1.8256238914748408,0.5524718015440218,-0.11402548828125,0.8350525238375063,1
-0.1129459472656249,0.0795476810027249,1.4630993809980453,0.5517593789044101,-0.11226279296875,0.8278662017967167,1
-0.1134702636718749,0.0785245296227206,1.8824592696568525,0.5713139393618295,-0.1140790039062499,0.8274642914866981,1
-0.113697900390625,0.0787684768470889,1.7239075685410077,0.5696308004195564,-0.113730224609375,0.8255871672761554,1
-0.1135216796875,0.0773744782312207,1.5286217675676843,0.5655034564793603,-0.11363623046875,0.8415926371029971,1
-0.113220556640625,0.0782183681902556,1.6755855809469864,0.5637253615653162,-0.1257400390625,0.8332387011416701,1
-0.113240087890625,0.0790867503841218,2.190546564039135,0.567203532103895,-0.113176611328125,0.8272966016943445,1
-0.112742529296875,0.0805328947484902,1.7050954929744275,0.5459124571192717,-0.112840771484375,0.826707115642728,1
-0.114281982421875,0.0784347137675938,1.381026828808242,0.5748362912958147,-0.11442587890625,0.8414938872728414,1
-0.11359931640625,0.077909900132109,1.558791502009119,0.5635057134801015,-0.113306787109375,0.8271758743653654,1
-0.113330126953125,0.0780626898427904,1.9136963603875576,0.5769325660288556,-0.1124095703125,0.8310674693570822,1
-0.113755419921875,0.0778714986855814,1.5071710634844857,0.5713691959291399,-0.113463330078125,0.8265136625633699,1
-0.1135012695312499,0.0777648705782022,1.6990677675520018,0.5773240508534806,-0.112917431640625,0.8316293263088054,1
-0.113907080078125,0.0775815694015659,1.7496701827600711,0.5836293887307424,-0.112962353515625,0.8406315124030039,1
-0.113377099609375,0.0789446016512147,2.030740134094488,0.5660559976595293,-0.113108740234375,0.8348960223178051,1
-0.11497666015625,0.0771018543202865,1.7404538354052643,0.5732738376367367,-0.114181982421875,0.8338775677973169,1
-0.113479248046875,0.0771356509753284,1.8539226966919644,0.5589859623486151,-0.112036083984375,0.830393594844919,1
-0.1135974609374999,0.0764127283385884,1.4435210561080734,0.5899344439208356,-0.113823291015625,0.8378369219938805,1
-0.11465029296875,0.0768431016767594,1.5315241534084765,0.5653111886596668,-0.1116262695312499,0.8332762530953904,1
-0.11385380859375,0.0777073945963171,1.655310824215114,0.5726139041058455,-0.1135501953124999,0.8370824055516223,1
-0.11366689453125,0.076714234704986,1.2497196912660238,0.5698854933109335,-0.1146467773437499,0.8357457402719489,1
-0.11467314453125,0.0772664152605858,1.8358327576503009,0.576600296971597,-0.1143517578125,0.8412001595327567,1
-0.11426787109375,0.0764960140081797,1.609984057712123,0.5711149951877688,-0.1141710449218749,0.8353255863912831,1
-0.113928857421875,0.0774309367632243,1.891967094218788,0.5549108013623739,-0.113116162109375,0.8374534224916855,1
-0.115068115234375,0.0778937916166893,1.4887633638093476,0.5603855050383073,-0.113944970703125,0.8329708878259081,1
-0.1133505859375,0.0785447395624807,1.5541297249786918,0.5496960027229976,-0.112973779296875,0.8475754329685001,1
-0.114546044921875,0.0786167835841378,2.2461468226261685,0.5519542720301212,-0.114924609375,0.8345531633626528,1
-0.114635302734375,0.0768142624251516,1.7014759739852474,0.5659815675885342,-0.1144947265625,0.837135747116685,1
-0.1150962890625,0.0783161954553714,1.824853310562779,0.5699753755503578,-0.1146306640625,0.8401049716280514,1
-0.114582568359375,0.0759813358484159,1.849826007310531,0.5738283888445026,-0.11487578125,0.8400519561899803,1
