mean_b1x,std_b1x,kurtosis_b1x,flatness_b1x,crest_b1x,kurtosis_b1y,crest_b1y,time
-0.0952873046874999,0.082277698692357,0.9505254237511548,0.4122661019103579,4.1860624912920095,1.8503144178474544,5.160869599043676,24
-0.095375244140625,0.0849271784937722,1.2517555883798694,0.4156056784980288,5.8336688103656416,1.0483787282805883,4.035289951413428,25
-0.096523095703125,0.0831194826281404,0.794689776289109,0.4072196236344383,4.506216913005998,2.0017382227749163,6.339389694340035,26
-0.09548857421875,0.0828956679446083,0.9358947714208848,0.4109425158500254,4.286258109222937,1.1823528228763314,4.150797742438644,27
-0.095424951171875,0.0838005283238769,1.1179352098267232,0.4146568020402544,4.905595474583605,1.6370754359832294,4.691287173292713,28
-0.094576025390625,0.0835209354685771,1.1172514753200993,0.4171910264441033,5.769720615045753,1.2925364349301551,4.3989566222753975,29
-0.09538544921875,0.082838170922059,0.8404148883211477,0.4104915928555067,4.931331156856691,1.67391445189931,4.698558415456583,30
-0.0951837890625,0.0821344761876019,0.8499432639812996,0.4055522436486295,4.565628263687959,1.3252265507696848,3.922375655817888,31
-0.09436435546875,0.0825036697750008,0.9806914247544096,0.4108777074714759,4.363939083530917,2.268999318616263,5.189635221897057,32
-0.095138671875,0.0823964614765772,1.4627601645244432,0.4157788804877342,5.545878873096763,1.4610064459216332,4.77708372394082,33
-0.094700634765625,0.0820143838588897,0.9322368494037164,0.4191201137896293,4.597775706455034,1.4798920443780237,4.089726123137874,34
-0.09514970703125,0.0816874136255766,1.027860926823812,0.4186223949086648,5.661676706211359,1.3995766921616362,4.566476973686353,35
-0.095093994140625,0.081868046001582,1.0566069071344355,0.4133233603562689,4.510676947533499,1.0897899031260303,4.463285962925268,36
-0.0957292480468749,0.0801372960291539,1.061495139195892,0.4188980857953589,4.461560764565498,1.6286561017627958,4.360726082067237,37
-0.096741455078125,0.0812004855150678,1.2458546238882269,0.4349168891260709,6.088536914976773,1.5906907370095134,4.160400352060036,38
-0.09587705078125,0.0820313745278421,1.0689927780190542,0.4142579906556941,5.12756927143202,1.254796501224412,4.567596595069806,39
-0.09518466796875,0.0817355705638467,0.6992568438463032,0.4172488738274333,4.224371763154905,0.8898362487541265,3.717058659683748,40
-0.095066943359375,0.0822567552853321,1.2189136967331082,0.4203624650748863,5.337531092110308,1.669849094518761,5.291994321527765,41
-0.095705517578125,0.081842684157016,1.1483298772428352,0.415660879006951,4.828169493685159,1.6070267502040796,4.330801453460967,42
-0.095668408203125,0.0809059214337993,1.23153841591059,0.4229343269636466,5.730590072552807,2.3569400365143967,6.2072194914391705,43
-0.0943640625,0.0811801735862648,1.0337552476278784,0.4169115191034924,5.454774864464498,1.4362975336678607,4.704571130859822,44
-0.095318212890625,0.0838704128561772,0.6998765423390183,0.4562687755463568,5.017177914561053,1.2057556074756643,4.095269138512435,45
-0.094605908203125,0.0810361513549432,1.1648556381774098,0.4273632907059848,5.643513211250886,2.3016661914032,4.815715553088199,46
-0.0950856445312499,0.0794132830229491,0.7554289287522642,0.4290037114366061,4.21355002587238,1.118151738607609,3.8989539041551367,47
-0.095874609375,0.0810853222971637,1.0317862903112562,0.4392732962146724,5.813684920794811,1.745931528842342,5.192779475385909,48
-0.095614208984375,0.0820329877390896,1.04567819599034,0.4326265648820214,5.32615372624207,1.729355416997291,4.392433060504392,49
-0.0949788085937499,0.0830946146306233,0.8217464410445898,0.4116725387085765,4.374112630441043,1.491634220772486,4.495885333620761,50
-0.0950252441406249,0.0893274780643825,1.2938325951697385,0.4163851550883807,5.144943803944263,1.5294657596779837,4.737268147111608,51
-0.095480908203125,0.0913255318106787,1.0211007575701592,0.4439012990072746,4.972572267693004,1.354421956091966,4.49796434478342,52
-0.095079931640625,0.0865319000945876,0.8442756971353003,0.4445899309220131,4.402575003267877,1.161880866108964,4.89581886669214,53
-0.095599658203125,0.088835323916074,1.3435051007032035,0.415254029758965,5.708684979284777,1.210652051473013,4.183154383940904,54
-0.09536982421875,0.0889791613791382,1.250415279889828,0.4265229870476287,4.531071640073549,2.0758306937411826,4.797434763645461,55
-0.0951548828125,0.0880512026752865,1.388189998210935,0.4218938528267819,5.237435087499043,1.997333269819224,4.862179077739691,56
-0.094808837890625,0.0898743900471364,0.9688727382788556,0.4392882923548118,5.067462807995689,1.1755566944096554,4.203563919632583,57
-0.09515986328125,0.088217468277866,1.2781310959090222,0.4133652933405173,5.510162205200882,1.3381351414122165,4.528188371774918,58
-0.09513759765625,0.0885937688078145,1.2376323776507938,0.4186572260456063,5.838458367147412,1.1521953460467271,4.394600977978163,59
-0.094695068359375,0.0885648747867427,1.007173083589258,0.4219796901163718,4.835842509960832,1.5565353104887212,5.020120798091547,60
-0.09532451171875,0.0879445890708001,1.1761899112382954,0.413313022548836,4.495132295412643,1.7886619154151244,4.628167272747064,61
-0.095287255859375,0.0910840837157452,1.5517486917880836,0.4313451378381129,5.500009752616559,1.401829127911177,4.714490179959457,62
-0.095006689453125,0.0879943812802376,1.4696612242512597,0.4123889961155896,6.710618350339484,2.0637912081741856,5.080565124208492,63
-0.094926904296875,0.0878844349419455,1.1293393051715546,0.4279880629778205,4.529888045924231,1.5350188031054364,4.33878142929806,64
-0.09531279296875,0.0874237950102613,1.1740721013448896,0.4257212532481365,5.682932388734965,1.6789357534331204,4.825879835796424,65
-0.09499130859375,0.089613894135428,1.2024037123699722,0.4017632734216538,5.498083498073321,1.567741060118724,4.697158989764986,66
-0.095394677734375,0.0898100259586262,1.139222592108342,0.4180187613289597,5.0679662166774495,1.2101808890953665,4.291067601695162,67
-0.09470537109375,0.0889298376577785,1.0878832493161823,0.4198288476894039,4.64153539831247,1.0392390959911877,4.8356079621149375,68
-0.0950703125,0.0904888111258228,1.616675235066376,0.4095431203168506,7.12380399115211,1.6256742472543175,4.938816204988947,69
-0.0953724609375,0.08941745191205,1.37327877003868,0.4067152537673736,5.453820947866705,1.0718230330991183,4.334065089019923,70
-0.095443408203125,0.0886952401512816,0.9300364991618352,0.4049422167623405,4.589652385355422,1.325062020426203,3.988996981787366,71
-0.09531748046875,0.0891535876700047,1.3385606208208918,0.4089656952457126,5.3864142894437474,1.8622539261791584,5.224450241308007,72
-0.095350537109375,0.0891143019564653,0.9512501026433102,0.4189993740408069,4.620305274427671,1.4499012300147074,4.715232194191108,73
-0.09593857421875,0.0885900976777929,1.2666964885511964,0.4241565794685027,4.862736906255849,2.392209032667144,5.442105409652277,74
-0.09546357421875,0.0893927246482478,1.33796062491208,0.4184009379377925,6.369299531682966,1.7070275859660873,4.616542717498267,75
-0.09521025390625,0.0919193649917274,1.1932207091811682,0.4349539096806885,5.644505742715261,1.1745163569967376,5.017676624047987,76
-0.094843212890625,0.0899554082122384,1.079342166860072,0.4187825423254986,4.32992971127436,1.5495192865578238,4.311252026661753,77
-0.09548046875,0.090696715747796,1.3638485415091255,0.4150173981931716,4.837095429864013,1.691062133305154,4.919997494765112,78
-0.095635107421875,0.0908415656336118,1.2417924889847916,0.4211783680313168,5.420671457136311,2.1984415404113875,5.307428464857563,79
-0.095066357421875,0.0875524393143657,1.1424958133802656,0.4221330835306016,4.3484905411050745,1.2506941248934496,4.612996253684073,80
-0.09521845703125,0.0888544182785484,1.235548436151439,0.431076616703347,4.368959928328606,1.3915159940833233,4.530551739885495,81
-0.095118115234375,0.0903503308739142,1.1135425086966046,0.4137306341005909,4.947048978258701,1.359710955421343,4.048489754047067,82
-0.094564990234375,0.0931643424387822,1.0698341145628163,0.4536697320722251,4.926613837394283,1.15162949427687,4.269457682228362,83
-0.09465068359375,0.0901894087068546,1.5652033000544678,0.4222121724516262,6.6697391000682575,1.1288321630498102,5.203211149841248,84
-0.094881689453125,0.0877049280874092,1.0629563279355445,0.4071917663722375,4.705593502059427,1.034196620035006,4.043765967917304,85
-0.0949345703125,0.0884680557649539,0.9608274889687212,0.4233723224110924,4.176754525999647,1.048079896834686,4.33572836782458,86
-0.095117919921875,0.0899263278717717,1.409324599567321,0.4199087133607928,5.0726702357653926,1.3569544360579853,4.335600328290551,87
-0.095430859375,0.0895306997411305,1.1964076343119014,0.4246799391438061,5.800353280425338,1.0552451388252333,3.954936532310743,88
-0.09462890625,0.090066282473784,1.046454099909722,0.4246986864644848,4.5239148251534544,1.4050922771283334,4.326972439374468,89
-0.094864453125,0.0892134219408068,1.1021932649072888,0.431534963440938,4.645839787124687,1.3537362299387388,5.1251205798357,90
-0.0951978027343749,0.0893077909724294,1.1792618015628706,0.4437637504915521,5.332041486913597,1.480144026664216,4.753431046677835,91
-0.095662646484375,0.088465401468928,1.228330584011446,0.4198057803817132,5.656281463677274,1.503432015240857,4.926595646361567,92
-0.094724462890625,0.0884632162654949,0.963314800857141,0.4127065564470544,4.652458620534658,1.0198612357753802,4.017290024504523,93
-0.095113720703125,0.089775158094882,1.076362685261662,0.416433592554816,5.764937289676776,1.914685868090932,5.938609081659409,94
-0.09554638671875,0.0884552902635906,1.1413292271815587,0.4293442968741015,5.345399758822476,1.059499946527799,4.637583607534176,95
-0.095348681640625,0.0886422351520657,1.2785089634294362,0.4204352166732259,4.593370632604799,1.392194976580785,5.066242235641172,96
-0.094951953125,0.0879777128876132,1.0236003629162678,0.4180091734182575,4.882390733571297,1.414034150338484,4.438081457157928,97
-0.09524228515625,0.0906809804958256,1.3820539643658494,0.4387225393952346,6.493942996236371,1.312046659011914,4.4235926886320485,98
-0.094955078125,0.0907469773600966,1.1359827974645853,0.4099490793076837,5.519818751283228,1.5318705138644324,3.980218646017152,99
-0.09490029296875,0.0892849438109271,1.1874146420953453,0.412147757575634,4.812004002153977,1.159673303556097,4.621859562939588,100
-0.0949994140625,0.0898250524003141,1.2345151029854664,0.4040540790660371,4.986926911067147,1.3795077714715935,4.234458822403265,101
-0.0949513671875,0.0892106661075319,1.4814848749295455,0.4092748783369647,6.017554897066343,1.2603933890916386,4.360019789884318,102
-0.095789111328125,0.090621134662133,1.5019855141461989,0.4013297195425244,6.256512709385093,1.5070392203692204,4.160650695362873,103
-0.09491337890625,0.0893326862067357,1.4210316786125006,0.4119236279066815,6.7438285746827855,1.670606500949364,4.580345773784137,104
-0.0952583984375,0.0879065395467894,0.8660000937498422,0.4216331714741807,4.821732554750965,1.2930631709287006,4.338463110516901,105
-0.0954951171875,0.0902891783014201,1.296131108036671,0.4199877642910758,5.9427381504562655,1.3916829426682709,4.473627460503939,106
-0.095209228515625,0.0890824419712935,1.1097219261294464,0.4205572398769644,4.678420568236765,1.826585814605954,5.2801991649280815,107
-0.09433125,0.0894145068932818,1.0427180031743202,0.420792784116091,4.623988298446172,1.3835975222816792,4.462688978219648,108
-0.094271484375,0.0895308776570777,1.271054898056419,0.4179934533309739,5.3303133633356365,1.546123163444161,4.622686309562006,109
-0.09569365234375,0.0887676748395834,1.3125577498955314,0.4116678325741753,5.293973972937553,1.6748491042840836,5.009329243405237,110
-0.095497412109375,0.0900313166713898,1.3262183491883306,0.4191576694617711,5.264940517317068,1.5652015904269962,4.973442953956523,111
-0.09506083984375,0.0877204678407548,1.077935323775263,0.429715913900447,4.963274776261388,1.2727574099279115,4.739711940176668,112
-0.09495380859375,0.0898797684058973,1.158758959721614,0.3997865827994913,5.376824633380267,1.320738401841945,4.997083922765669,113
-0.094609423828125,0.090139303211513,1.5784053516692218,0.4140727380749177,5.999603065249413,1.879007320630575,4.916471024137083,114
-0.0954286621093749,0.0913019997853914,1.193612799534841,0.422298872608781,5.307760920671678,1.6687950829485114,4.723876708895732,115
-0.09498154296875,0.0906188675250662,1.3482537483129509,0.4176631343300547,4.74574246681502,1.4488833256939817,4.651969169994199,116
-0.0945873046875,0.0880220769479753,1.491593338356541,0.4135295654089043,5.046136699863388,1.6759617128257789,4.310511700335752,117
-0.094262451171875,0.0882127860422484,1.314595139631665,0.4113000233935973,5.16652279338536,1.0257404209040368,4.502974908897518,118
-0.09566982421875,0.0895816190534348,1.109176206709809,0.4184601987437226,5.661387652742095,1.857010365928468,4.529289278081066,119
-0.0954400390625,0.0906836939156427,1.4022727105270567,0.4146357277714761,6.547548870225435,1.4879459201986105,4.644532103132349,120
-0.09531826171875,0.0893460064341343,0.8423833944284396,0.4191049434441773,4.898747965471511,1.3173332829047704,4.857052260667171,121
-0.094670556640625,0.0894705766943864,1.1949829662231464,0.4298418607894234,5.419956397551862,1.619064769623698,4.621169092656319,122
-0.09569619140625,0.0892166324461188,1.123149364715916,0.4168730596182597,5.579616621231912,1.007613800844931,4.0324587512511485,123
-0.0953384765625,0.0909848774995968,0.9322721256262914,0.455860910513305,4.461763112965481,1.6183204865716307,4.935236117773854,124
-0.095952197265625,0.087289177439713,1.1229421058251186,0.4183555906441186,5.473498546992931,1.1921676889998425,4.27939252852761,125
-0.095568994140625,0.090740024124362,1.178017037410232,0.4211936681788614,5.524165341738295,1.6745114178227771,5.270597803220917,126
-0.095336767578125,0.0899528436339435,1.2593151127594258,0.4072474560891325,4.844560607402272,1.3095907900454948,4.493719803778735,127
-0.0937798828125,0.0905563057836049,1.2208649729919845,0.4160225432600547,4.778879113423487,1.6188645369599914,4.858172205249552,128
-0.094808935546875,0.0881506476875475,1.144035717861117,0.4183736906612288,4.372087751848604,1.4389449229328148,4.789102306022728,129
-0.1159996093749999,0.0967716283149271,0.945922653460133,0.5250627150065595,5.044183713757645,0.697101288863331,4.238016497878041,130
-0.1167702148437499,0.0952461476601257,0.6987994495363479,0.5343060346206114,5.116505316195886,0.9906601104465178,4.450867640823206,131
-0.1168203613281249,0.0957490780260478,0.7140880810782559,0.516746970226842,5.077924544996666,0.9661526066839357,3.6892246612129984,132
-0.116613525390625,0.0941445432414536,0.5281199138758597,0.5264344003184507,4.430418424597647,0.6016504902224828,4.220409515657463,133
-0.11699072265625,0.0959184636644238,0.7516834017087914,0.5370162632582464,4.567535133328828,0.7569138109596576,3.738415795032748,134
-0.118465576171875,0.097471196599624,0.7947263515081491,0.5307504263760405,4.660703338306991,0.7738222472948122,4.414053872819178,135
-0.1156357421875,0.1003879536698865,0.7213302197664526,0.5311380615415586,4.33613231199246,0.9198823951249896,4.307581353210104,136
-0.116159228515625,0.0983237839588313,0.7496868069069067,0.5451112058299926,4.731057461822562,0.6082337810159459,3.77669829743283,137
-0.1166951171875,0.101296906648084,0.9135921710945468,0.5356788163835436,5.293548912331643,1.0662014290527235,5.479889405492735,138
-0.1168167968749999,0.1006228956063615,0.8171997230035757,0.5265832789218382,4.955282681283759,0.8543259962746097,3.8718636473026034,139
-0.118055126953125,0.0995235384477444,0.6703102272767856,0.5395126312790007,4.617625038433954,1.305475277328589,5.000368552330289,140
-0.115434375,0.1013066435402468,0.7545002479706859,0.5398244038605949,4.5121805536242166,0.6857864101586606,3.579789424330183,141
-0.1164494140625,0.1003185676691405,0.7187710007797805,0.5528638854458915,5.178855188002196,0.5744905983282158,4.188903928022843,142
-0.1175791015625,0.1016084597585521,0.7058309578397943,0.5397168414992423,4.633208065664344,0.8195659624299108,3.87332092662211,143
-0.116076806640625,0.0996521239599253,0.6391034474959723,0.5373107981780659,4.1180542533851225,0.5187910167033967,3.49018594390003,144
-0.1158490234374999,0.1011923305046018,0.8237106548255122,0.5366569126577968,4.602754111789564,0.7378293549778037,3.4829292253946247,145
-0.117820361328125,0.1008252738413436,0.6354848811800902,0.5422814018794709,4.185148508540053,0.8227085045017075,4.149041820184542,146
-0.115848046875,0.1021183728155604,1.0342456052260864,0.5456526505360412,4.901865735845767,0.6961212467891071,3.957233654335045,147
-0.116897412109375,0.1021734000839214,0.7468802495448759,0.5455173893214247,4.515124991276719,0.9117504885292872,4.115869303192988,148
-0.11755517578125,0.1011874198123927,0.5490439927066104,0.5503106617544994,4.2486859627552,0.5454944872921415,3.7950968694805303,149
-0.1171642578124999,0.1026042108959948,0.7685472560381896,0.5504019347807266,4.815704626675354,1.1059497830512042,4.554089166019569,150
-0.1171754394531249,0.1011254429277143,0.432061255720348,0.5658627530105202,3.7537470386222,0.6613210693270841,3.779089681619747,151
-0.117749658203125,0.1019496480483766,0.8233155693288507,0.5625081173601506,4.860287989764048,0.752689262525402,4.575616525463624,152
-0.11611318359375,0.1044685190228035,1.0137806167676953,0.5456817306614535,5.109096286452718,0.5554565496519501,3.781850157563997,153
-0.116455615234375,0.1025853373926378,0.6950873202019974,0.5540729393873575,4.942151703388,0.9143108732391568,3.836135186215165,154
-0.118699072265625,0.1033023258522433,0.6258391657525437,0.5683289543442371,3.984601108383322,0.8593171561827466,4.647296366986905,155
-0.1155130859374999,0.1019625114196793,0.5950994541945631,0.5727722855668724,4.153775598340802,0.6319943907640795,4.343935215632134,156
-0.1161392578124999,0.1021525080658162,0.4900257935541905,0.5697474266313483,4.195972973094856,0.5793125706954196,4.0821503262101775,157
-0.1188401855468749,0.1056136338021159,0.7636155767611785,0.5595505154366455,4.547508953830846,0.4743044450440323,3.735446672341145,158
-0.117092431640625,0.104070919335392,0.3714854615704372,0.5661853333973879,3.98960964547404,0.6221513488710535,3.633739500080859,159
-0.1162474121093749,0.103315988239575,0.55107026887661,0.5728419912267523,4.160134814313152,0.4026991084014701,3.4526217053077444,160
-0.11614697265625,0.1061177526263905,0.5657687587966485,0.5677177111474462,3.985385327234057,0.7288947968893864,3.8959903649772776,161
-0.11818115234375,0.1035243418322333,0.7359630112437592,0.5817379204195894,4.42997034195624,0.745886020056906,4.175138869040308,162
-0.1167900390624999,0.1026410046632422,0.490147904380775,0.5720750205330798,3.813911858047927,0.6809746054905004,4.510510105288681,163
-0.117528369140625,0.1033138936492721,0.6808177214650915,0.5812380774888569,4.37110425580342,0.6236506793141481,3.674584207647029,164
-0.11664970703125,0.1023200342269833,0.3923341911504168,0.5791952824934861,3.995716065263976,0.6676368111112887,3.897412508251181,165
-0.1178945800781249,0.1027098702710367,0.6738840929714573,0.561076044222652,4.2913788813092735,0.5179259691392706,4.2987758312899365,166
-0.119043798828125,0.1028727387434811,0.6938864788658714,0.5666729686851342,4.124962619694004,0.7412764183498992,3.98081993109491,167
-0.1150237792968749,0.0995966478191443,0.4838684368428132,0.5645545028861038,4.009172042618422,0.5599065880652572,3.5676860238964925,168
-0.115784228515625,0.1007170424114988,0.6225140026173901,0.5687814591720111,4.346415153383725,0.5923198462498673,3.855666151578011,169
-0.11737060546875,0.1008393183254256,0.5907666753865208,0.5632894430989386,4.168285800886732,0.6176588059226855,4.040899629886332,170
-0.11473466796875,0.101102548444825,0.963782400067982,0.5460258418843594,5.460226326812653,0.7456622373022492,3.841496601000769,171
-0.1171669921875,0.1009584297395928,0.9027274608426148,0.5543966683793503,4.215611450823872,0.5478389441213869,3.660889748821971,172
-0.1166914550781249,0.1002662469555274,0.7311663303275502,0.5579860948695798,4.016866191182769,0.7075894267934353,3.865861383106512,173
-0.116513330078125,0.0995860343636484,0.7046521010071869,0.5509532061675332,4.5409054158601325,0.6250687089423672,3.575023399497825,174
-0.1157616210937499,0.1000257691978524,0.7619064269093272,0.5611577875380577,4.052555283390526,0.8140761266223873,4.057066276095379,175
-0.1167833007812499,0.1017764439610406,0.5595961323617265,0.5604062317406784,4.002350967025952,0.5385948790440844,3.5539836401560856,176
-0.1166693359375,0.1005031562254527,0.7843833777385849,0.5552555556231306,4.10418872040161,0.6476680594586228,4.01709376249154,177
-0.11693017578125,0.1003337331868174,0.7007946774721492,0.5454552032674408,4.244648624024839,0.5860431319946118,3.690070670808974,178
-0.116638916015625,0.1000830394441128,0.8400691110069332,0.5507936019058566,5.289798067811423,1.0825606015476517,4.65843398247137,179
-0.11826845703125,0.0996880481037151,1.014552072430897,0.5531019286130038,5.857347636874124,0.9121386367828976,3.609464557525656,180
-0.11588095703125,0.0957660784714652,0.7569722589346495,0.558089424112006,4.337083817871078,0.6782157381687366,4.198088783520984,181
-0.1171405761718749,0.0993776253292172,0.7192261640906685,0.5474872469102527,4.114158999393851,1.0023788528899829,4.858122821843397,182
-0.1159283203125,0.0979638492529764,0.8088739189773255,0.5432594747215431,5.020519882709465,0.931219416976882,4.103879177710548,183
-0.1173853515625,0.0976902777729738,0.8200209388887205,0.547703776907289,4.478850693340546,0.9608698021426884,3.967777348386568,184
-0.1169417968749999,0.0970301868454927,0.8459599386339698,0.5390312794500123,4.981746753454922,0.5346404809599394,3.4147359604659018,185
-0.117506640625,0.0984384620728966,0.7137288490578357,0.537937209914357,4.970957648719634,0.8392818906329089,4.288684006067668,186
-0.115910400390625,0.0988333139904348,0.8465489437256926,0.5351999048912539,4.391893053357743,0.8748419842356414,4.330992808843982,187
-0.1160910156249999,0.0972848011586008,0.6483477736326746,0.5407159721771575,3.802874475495973,1.3190271443725434,4.035477080348216,188
-0.1169687988281249,0.0974798764946322,0.7709179782073066,0.5341170279274252,4.426550945200701,0.619271899945697,3.832986879076228,189
-0.11648544921875,0.0967921545115796,0.7532665343917015,0.5405195637328638,4.3842395069860345,1.2168171358097348,4.928232351826525,190
-0.116037890625,0.098159618842637,0.7813347981188752,0.5179345167442836,4.546436092718798,0.8010439634236857,3.99544733337131,191
-0.1168624999999999,0.096606000719417,0.5937837126602696,0.5296603662970629,3.8780371526015633,0.7877243093865953,3.527845827726478,192
-0.11539072265625,0.0965584676133436,0.687272524483197,0.539842734577191,4.333344628003507,0.7914710437148869,4.383361921430554,193
-0.116686669921875,0.0965733166375242,0.6295617472634065,0.5304043267306979,4.529046007618004,0.8844451515886345,4.167882542908721,194
-0.1172509765625,0.098233550124894,0.706676065234495,0.5373438371066755,4.13172320425945,0.6646081830359503,3.542494890894652,195
-0.1153755859375,0.0970211822959801,0.8431748903926435,0.5296644192872504,3.920477958543089,0.9344981670229412,3.988066135332568,196
-0.11622109375,0.0946880483914348,0.8156123318207875,0.4945272866406328,4.282554197451452,1.0239950007498582,4.00524716433507,197
-0.117251953125,0.0951602810932576,0.8232927874276745,0.4907712478153678,5.092436104728209,1.2233265813766705,3.8982810093142297,198
-0.1157328613281249,0.0937857492996436,0.7514771871564814,0.4843885655423532,3.8667418881512536,0.8374426371390213,3.779417314314555,199
-0.1158060058593749,0.0946745520905117,0.893808550719255,0.4809760092448066,3.984478738636541,1.295286882830335,4.151863443516095,200
-0.1173079589843749,0.09523331769888,0.9615111116190432,0.4879659205558967,4.295231594372751,1.06486523211204,4.131405378892083,201
-0.116112060546875,0.096096267706104,1.0323521380974556,0.4804816444593617,4.6642796847698245,1.151796229020972,3.779143751443941,202
-0.1169677246093749,0.0945962761023909,0.8460010226110679,0.4908912824139627,4.819440803488776,0.7316670855514817,3.51243992394304,203
-0.11471025390625,0.0936519050978203,0.73763966315745,0.4880204433712815,4.382622642160581,1.3042115320526442,3.9922685419726553,204
-0.11683466796875,0.09631699174961,0.9106098639466652,0.4852444082409557,4.530515648604527,0.9296375350257624,3.876810823898432,205
-0.1151970703125,0.0944534345591026,0.9127712067144892,0.4795932229394438,4.423733850024372,0.7425860018482839,4.013623846734342,206
-0.116491357421875,0.0925361543760712,0.8629293926264947,0.483669364663734,4.644684045524646,1.1849080014421975,4.4181428005691785,207
-0.117432177734375,0.0924520250892809,0.8929309828933154,0.4995917442714994,4.248685292491676,0.7672951655297573,4.096510259148458,208
-0.11603974609375,0.0944759269020316,0.989635063601308,0.477773316886152,4.571093442486661,1.1264185353487282,4.214696032825259,209
-0.117511083984375,0.0943031554670974,0.9500848986322384,0.4861218736624651,4.327291085836797,1.256403197631502,4.07738848723961,210
-0.11574345703125,0.094589376272782,0.8912134752064764,0.4803828854620693,4.475572450585716,1.0776144061274406,3.927019142518792,211
-0.1163647949218749,0.0956009619544599,1.015964473780186,0.4833671443635245,4.2961535284960295,0.9584498267789,3.611639156614801,212
-0.1177001953125,0.0945000772980469,1.1446415015780094,0.4800471014396309,4.736907046546572,1.0677135327010667,3.857702069427349,213
-0.11651552734375,0.0947453301800824,0.7567820534924272,0.4860923986058864,4.568002468306132,0.926921357973761,3.926531965887628,214
-0.11672255859375,0.0943428343306864,0.9903814045716604,0.4925001992430582,4.264324199009447,1.1590588975695644,3.70082282750555,215
-0.1161369628906249,0.0956946138611048,0.9797468489175372,0.4868514874382387,4.432382614633119,1.2850462853955538,4.796961629609116,216
-0.1177048828125,0.0928068680718964,0.8939426648666693,0.5005094354830824,4.476562178772729,1.19604993484531,4.341341933920506,217
-0.1159423828125,0.0938151648552738,0.9963815809005429,0.4791598011347455,4.599582795895926,1.024736856998107,3.8391120433582064,218
-0.117180419921875,0.0936709850219368,0.8358104511778435,0.4921374942654047,4.166157107559152,1.3579822858931268,4.481412997621244,219
-0.116232470703125,0.094106469220607,0.7627384326668394,0.4812182230737782,4.506772053711253,1.0791831275289256,3.629751147506231,220
